s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12
28740,30556,36773,38642,34323,25447,31168,18810,32538,31707,31502,38820
28770,30510,36639,38576,34267,25347,30996,18816,32400,31626,31425,38819
28871,30515,36577,38530,34182,25268,30917,18899,32453,31666,31655,38778
28701,30413,36757,38435,34100,25276,30916,18960,32455,31750,31368,38811
29055,30373,36810,38349,34009,25345,30779,19136,32315,31837,31431,38862
29128,30407,36763,38205,33908,25329,30722,18982,32187,31994,31523,38869
29338,30203,37006,38100,33971,25328,30650,19039,32290,31986,31484,38854
29737,30187,37081,38100,34007,25343,30478,18913,32557,32000,31170,38836
29104,29913,37277,38039,33866,25405,30594,18918,32498,32217,29858,38827
27560,29827,37385,38625,33885,25512,30541,18403,32196,32438,28680,38919
27909,29918,37610,38641,33947,25533,30813,18467,32609,32350,28693,38681
28375,29993,38080,38848,33740,25455,30940,18285,32673,32213,28742,38584
28663,30087,38440,38568,33607,25463,31081,18318,32499,32119,28799,38487
28490,29882,38470,37925,33279,25578,31207,18453,32442,31966,29607,38721
28574,28430,35326,35095,31936,26526,31291,19739,34212,30564,30534,38087
28290,27753,34683,35109,32063,26363,31424,22533,34385,31096,30038,35510
28196,27710,34506,34005,32175,26253,31792,28096,34570,31739,29988,35185
28090,27663,34549,33011,32073,26848,32027,29921,34305,31791,30625,35134
27906,27725,34503,32898,32044,27048,32126,30353,34144,32407,30845,34469
27895,27817,34438,32941,31995,27390,32233,30775,34325,33571,30023,32593
28489,28010,34159,32790,31658,27361,32026,30860,34790,33577,29444,31902
29133,28247,34199,33893,31671,27431,32044,30817,35117,33593,29262,31824
29285,28305,34146,33977,31770,27504,32193,30921,35267,33640,29222,31872
29192,28489,34086,34565,31881,27473,32340,30392,35612,33523,29333,31959
28987,28825,34202,34891,31880,27202,32157,28567,36040,33228,29662,32195
29099,28825,34261,35123,31615,26582,32048,25554,36006,33087,29701,32128
29090,28875,34171,35003,31433,26454,31889,24648,35904,33037,29616,32170
29295,29013,34226,35075,31405,26582,31935,24832,35976,32945,29625,32249
29387,29090,34275,35419,31560,27024,32273,24962,35924,32772,29662,32830
28968,29285,34126,36010,31657,27336,32827,25317,35653,32406,29707,33744
27155,29400,33594,36138,31614,27364,32964,24936,34796,31423,28804,36917
26165,29481,33429,36077,31480,27645,32824,23665,33565,32014,28139,38783
25067,30040,33400,35986,31470,27947,32542,22511,32651,32802,28109,39355
24513,30341,32906,35716,31419,27843,32259,21017,31089,34025,28318,40126
24241,30165,32040,34495,31904,26566,32080,20589,31114,34819,28907,40465
23600,28865,32757,34147,32886,26348,32304,20871,31212,34822,29862,40277
27644,29963,33930,35315,33662,26223,31804,18501,32833,33661,30068,39779
31070,30894,38795,38617,33736,26131,31456,18028,32889,32635,30319,39090
32466,31051,38378,38693,33538,26005,31462,18330,32836,32377,30239,38916
32406,31014,38394,38845,33920,25938,31339,18313,32708,32056,30607,38687
32258,30871,38325,38734,33910,25789,31185,18209,32513,31922,30921,38646
31940,30770,38103,38632,33748,25581,31047,18095,32487,31849,31013,38481
31622,30777,38106,38586,33749,25527,30817,17987,32107,31831,31089,38391
31488,30707,38030,38478,33617,25436,30606,17878,32001,31701,31065,38365
30911,30424,37661,38275,33370,25375,30538,17910,31939,31728,31098,38330
30886,30296,37430,38296,33578,25342,29983,17795,31876,31802,31699,38335
31030,30385,37550,38253,33466,25422,30111,17873,31765,31867,31484,38342
31296,30509,37535,38364,33577,25409,30125,17926,31728,31899,31500,38329
31291,30526,37550,38365,33617,25438,30062,18055,31774,31948,31591,38369
31436,30577,37692,38315,33559,25442,29973,18166,31785,31975,31468,38360
30901,30068,37374,37615,32710,25446,29980,18152,31742,31875,31670,38241
27610,29247,34241,36290,33378,25721,30001,16342,31070,31819,31247,38305
27193,29042,33819,34574,32107,26372,30606,18303,31896,32069,31795,38619
26771,28923,33530,34571,32049,26514,30572,18570,32235,31730,31174,38053
26807,28920,33351,34678,32058,26265,30109,18718,33424,31603,30690,36509
27110,28726,33497,34647,31675,25835,29856,19122,33390,32133,30650,34824
27411,28654,33680,34579,31362,25450,30041,19787,33262,33169,30017,32333
27527,28620,33655,34671,31308,25580,30424,23890,34119,33558,29803,31373
28148,28723,33801,34945,31492,25998,31069,25220,34204,33432,29915,31231
28368,28716,33683,34835,31495,26173,31070,25340,34113,33478,30031,31040
28370,28690,33601,34958,31395,26052,30998,25791,34082,33434,29974,31074
28480,28861,33795,35027,31419,26348,31108,25972,34229,33357,30048,31208
28030,29080,33755,34960,31427,26050,30926,25645,34155,33538,29994,31556
27923,29164,33722,34619,31427,25089,30646,23866,34558,32958,30090,32050
27949,29431,33756,34921,31471,25500,30667,24224,34723,32956,30240,32365
27631,29630,33863,35152,31463,25924,30825,24187,34554,33312,30238,33285
27338,29714,33879,35542,31485,25989,31293,24173,34145,32891,29852,34903
26253,29930,33801,35673,31533,26138,31984,24094,33799,32437,29508,35744
25089,30139,33627,35805,31554,26286,32187,24141,33324,31375,28819,37571
24291,30088,33426,36030,31650,26728,32112,23284,32960,31844,29171,39053
23363,30388,32698,36217,31710,27102,31868,22767,32551,32402,29686,39431
23085,30730,32300,36226,31688,27110,31990,22678,31223,33471,29521,39905
23148,30735,31851,36138,31750,26941,31875,22194,30598,34185,31247,40120
23467,30210,31579,35814,31687,26500,31972,21821,30616,34461,30745,40149
23541,29712,31511,35589,31627,26135,32205,21292,30605,34702,31158,40253
23480,29277,31641,34224,31676,25781,32579,20663,30510,34605,32263,40337
23880,28948,33191,34842,32392,25814,31879,20876,31450,34961,32739,40370
28779,29393,33892,35719,33607,25925,31473,19514,33010,33289,32887,39425
30892,30627,37394,37942,33517,25796,31137,18123,32807,32673,33209,39042
31425,30733,37305,38116,33511,25732,31134,18125,32787,32509,33107,38818
31409,30771,37331,38213,33765,25668,31159,18125,32645,32285,33050,38684
31290,30736,37129,38062,33608,25482,30871,17902,32421,32126,33030,38584
31252,30781,37128,38130,33700,25408,30755,17848,32315,32082,33093,38472
30827,30821,37201,38020,33509,25454,30764,17805,32103,32259,32756,38460
30751,30764,37225,38064,33766,25412,30967,17841,31893,32361,33138,38495
30565,30667,37151,37854,33375,25433,31034,18085,31787,32490,33254,38547
30455,30556,37144,37730,33289,25352,31058,18265,32023,32396,33218,38547
30743,30451,37201,37724,33421,25277,30956,18390,32192,32271,32870,38507
30947,30404,37393,37520,32968,25335,31152,18530,32263,32171,31995,38280
30831,30202,37459,37362,32807,25289,31078,18305,32211,32180,31298,38198
27669,28734,34792,35059,32157,25731,31920,17675,32948,31281,32802,37738
26967,28709,34289,34459,31833,26412,31571,17770,33442,30940,33381,37679
26535,28738,34135,34930,31891,26619,30945,20943,33485,31100,31254,36155
26425,28839,33866,35641,31737,26461,30742,27902,32214,32592,31086,35160
26693,28927,33956,35891,31654,26566,30761,29235,33036,32986,30515,33102
26589,28993,34010,35841,31728,26705,30899,29928,34147,33223,30301,31931
26382,29176,34279,35598,31703,26867,31059,29446,34659,33190,30567,31715
27070,29072,34630,35141,31664,26981,31099,29564,34416,33261,30472,31187
27210,29073,34685,35039,31707,27196,31280,29703,34570,33231,30562,31275
27478,29159,34766,34843,31787,27230,31279,29323,34828,33117,30573,31362
27262,29359,35153,34749,31762,27211,31053,28542,35153,32804,30507,31423
27116,29500,35060,34754,31611,26893,30769,25827,36120,32874,30474,31665
27158,29829,34782,34989,31581,26662,30984,25419,36232,32851,30552,31948
26871,30126,34658,35140,31617,26485,31167,25141,35815,32845,30129,32802
26686,30238,34596,35347,31707,26405,31676,24528,35147,32535,29430,33942
26482,30435,34599,35502,31645,26345,32082,23756,34720,32161,29158,34735
26123,30696,34489,35654,31692,26413,32290,23728,33721,31670,28273,36573
25728,30896,34449,35825,31764,26393,32412,23745,32977,31694,27506,38283
24820,31168,33973,35871,31650,26351,32169,23414,33049,31797,27716,38882
23629,31738,33487,35990,31609,26402,32193,23097,33190,32364,28443,39752
23332,31969,32867,36403,31616,26687,32405,22042,32708,32860,29759,39844
23254,32154,32214,36737,31716,27066,32553,21680,32447,33114,30502,39839
23282,32033,32043,36794,31706,27142,32588,21019,31666,33863,31064,39762
23262,31935,31778,36400,31672,27002,32614,20518,31318,34670,30821,39947
22984,31140,31469,35540,31654,26258,32790,20633,31409,34905,30289,40069
22099,30694,31512,35179,31565,25942,33097,20358,31501,34942,30395,40077
21561,29384,32630,34626,31783,26125,33030,19893,31536,34878,31814,40096
25002,29789,36047,37178,33849,26153,32374,19746,32520,34581,31716,40003
30601,30808,38561,38507,33573,26298,31827,18772,33299,33458,31202,39407
30671,31203,38999,39109,33701,26221,31674,17689,32945,33395,31509,39231
30619,31189,39005,39215,33768,26161,31634,17635,32935,33198,31796,39008
30511,31160,38929,39179,33815,26077,31408,17515,32751,32955,32448,38895
30433,31085,38688,38967,33635,25978,31168,17397,32644,32757,32625,38814
30270,30969,38570,38810,33706,25895,31219,17285,32296,32740,31944,38667
30381,30891,38569,38742,33646,25857,31137,17315,32176,32764,31293,38596
30325,30731,38580,38704,33702,25760,30721,17069,32084,32950,31175,38661
30320,30790,38295,38554,33308,25755,30660,16920,31829,33011,30571,38635
30299,30659,38182,38480,33488,25684,31067,17728,32286,32792,30804,38634
29690,30296,38045,38175,33401,25654,31135,17828,32140,32868,30514,38569
28060,28316,36580,35590,32574,25564,31347,17800,32643,32659,29829,38600
27602,28931,36353,34490,31507,26465,32280,18376,33546,32231,31776,37986
26959,28792,35556,34966,31596,26978,32096,19711,32730,31985,31829,37601
26836,28727,35083,35587,31573,26750,31868,20561,32241,31836,30970,37166
26895,28766,35072,35481,31412,26747,31383,27920,29968,31971,31754,35596
26951,28979,34859,35632,31527,26428,30991,29978,31930,32799,31597,34408
27515,29023,35089,35762,31403,26326,30825,29705,32950,33737,30142,31746
27840,29054,35143,35290,31524,26874,30905,28495,33537,33726,30615,30829
28470,29337,35524,34680,31569,27223,30763,27418,33675,33655,30664,30665
28417,29477,35613,34878,31558,27251,30747,27430,33806,33589,30636,30909
28249,29484,35430,34999,31596,27002,30739,27574,33826,33784,30396,30914
28289,29622,35161,35246,31473,26950,30901,28757,33712,33804,30289,30967
28527,29736,34683,35509,31451,26922,30981,29464,33065,34009,30230,30909
28617,29599,34520,36014,31486,26952,31184,30347,32371,34242,30240,31108
28680,29643,34327,36144,31500,26947,31244,30478,32294,34265,30242,31218
28704,29793,34363,36152,31487,26956,31281,30489,32224,34107,30308,31539
28678,29897,34284,36271,31479,26988,31417,30744,32041,34249,30342,31991
28333,30128,34042,36467,31604,26941,31893,30900,31595,34699,30242,32137
27365,30664,33912,36540,31653,26951,32406,30888,31764,33615,28821,33677
26668,30943,33719,36757,31847,27177,33583,29919,30082,31574,29682,37586
24558,31214,32779,36967,31839,27703,34259,27848,30186,31345,29415,38623
22712,31290,32483,37066,31806,28028,34202,24825,31034,32799,29903,39470
22590,31258,32007,37156,31736,27724,33950,24621,31612,33557,30171,39697
22609,31269,31848,37160,31715,27459,33943,24829,31520,33775,30295,39705
22520,31093,31782,37132,31581,27252,33936,24532,31712,34464,30271,39727
22425,30417,31820,36023,31415,26460,33943,24441,32000,34821,30414,39751
22095,29273,32895,34465,31353,25654,33961,24416,32305,34180,30623,39890
25116,28951,34498,34916,31871,25184,32855,23431,32424,34039,33130,39726
28640,31096,38954,37672,33801,25766,32150,19758,33174,33340,32824,39301
30545,31398,39339,38548,33600,25672,31681,18599,32866,32548,33061,38885
30934,31344,39084,38481,33314,25638,31471,18330,32874,32257,32989,38689
30942,31203,38925,38483,33618,25354,31266,18261,32522,32162,32974,38574
30763,30998,38576,38282,33481,25158,31106,18243,32306,32171,32955,38496
30777,30995,38461,38229,33630,25122,30801,17944,32182,32088,33080,38284
30521,31037,38723,38029,33501,25234,30916,17888,31925,32145,33084,38246
30426,31005,38713,38120,33659,25240,30864,18023,31825,32151,32240,38363
30558,31068,38665,38136,33678,25240,30696,18221,31781,32340,32175,38378
30495,30997,38600,37992,33481,25290,30878,18598,31889,32323,32191,38363
30685,30920,38340,37990,33624,25277,31147,18688,31969,32316,32200,38323
30467,30756,37935,37878,33604,25470,31224,18490,32072,32245,31744,38225
28402,30198,37455,36589,34038,25370,31562,17539,31918,33055,30811,38127
26943,29511,35469,34941,32931,26002,32181,19784,33445,31746,31590,38487
26087,29263,34603,35008,32534,27487,31388,20304,32836,32181,29617,37684
25308,29429,34063,35602,32258,26782,31088,19911,34185,31742,28609,36986
25627,29568,33920,35717,32174,26705,31193,22275,34370,32886,29095,34961
25728,29647,34043,35800,32083,26757,31053,27557,34731,33748,29220,33021
25764,29530,34138,35311,31869,26887,30807,27510,35029,33960,29266,31849
25580,29504,35040,35046,31821,27077,30930,28137,35180,33670,29537,30977
25940,29574,35310,34921,31796,27296,31052,28918,35108,33636,29800,30788
26614,29554,35345,34766,31841,27375,31055,29086,34978,33578,29912,30720
27110,29629,35284,34710,31815,27396,31037,28876,35022,33355,29925,30795
27259,29726,35316,34724,31844,27358,31058,28413,35200,33544,30016,31081
28217,30152,34780,35275,31926,27383,31324,29039,35280,33837,29982,31228
28282,30624,33876,35496,31858,27283,31469,29430,34591,34815,29532,31814
28219,30911,33713,36316,31866,27254,31973,30458,33972,34455,29565,32599
28196,31217,33594,36745,31943,27375,32482,31048,33583,34369,29555,33086
28125,31050,33531,36802,32063,27425,32736,31306,32513,34122,29180,34395
28197,30941,33391,36777,32217,27681,33066,31765,32001,33761,29198,35252
28002,30887,33343,36847,32234,27929,33394,31994,31743,33464,29968,35570
27522,30974,33164,36815,32230,27920,33455,31797,31147,32895,30007,36405
26513,31042,32684,36616,32058,27623,33613,31450,30280,31506,29533,37801
24788,31217,32471,36333,32149,27592,33890,28914,30083,31491,28999,38399
23186,30944,32351,36148,32158,27593,33931,26201,31967,32239,28014,39305
22705,30610,32240,35273,32360,27432,33861,25450,32041,32514,27455,39658
22469,30318,31871,34715,32540,27182,33850,25671,31943,32566,27613,39639
23754,30234,32101,34633,32583,26887,33850,22559,31795,32927,29033,39099
26234,30249,34965,36360,33870,26701,32848,17628,31352,34050,30908,38775
29610,30923,37224,37389,33303,26390,32343,18450,32364,33229,31308,38150
29805,31124,37036,37597,33414,26263,31922,17759,31888,32737,31894,37765
29780,31113,37000,37754,33666,26006,31489,17221,31395,32828,31977,37672
29288,31065,36725,37742,33822,25783,31253,16599,31360,32623,32187,37164
28400,30924,36404,37658,33605,25703,31098,17085,31132,32530,32123,36842
28233,30827,36190,37458,33406,25674,31138,16770,30685,31989,30426,36659
25835,29706,33608,34837,32194,26312,30789,16289,31450,32241,30574,34666
25974,29544,33257,34928,32462,27189,30802,20461,33699,32202,30094,33974
26585,29674,33067,34668,32190,27131,30816,18960,33691,32272,30024,33891
27073,30074,32946,34632,31974,27092,30691,18869,34055,32354,30280,34051
27425,30215,32920,34501,31788,27133,30292,18072,33996,32354,30358,34022
29115,30486,32957,33785,31928,26902,29588,17610,34571,32088,30392,33972
30975,30384,33348,33535,32272,26803,29292,17294,34586,32113,30363,33654
31701,30282,33390,33773,32600,26370,28819,15490,35050,31850,30092,33517
32878,29719,33234,34310,33071,26083,28419,15092,34240,31703,30004,33555
32677,29326,33339,34767,33069,25970,28433,15092,33922,31560,29866,33565
32464,28895,33384,35057,33147,25985,28954,16267,34750,31692,29612,33149
27352,28658,32601,35690,33074,26542,29929,17513,34920,31593,29565,32993
27956,28911,32637,36365,32826,26591,30386,17823,34945,31520,27614,33149
28531,29008,32817,36199,32945,26640,30485,17838,35015,31562,28219,33031
26792,28467,32526,35347,32674,26787,30187,18107,35063,31665,28697,33047
27334,28045,32622,34948,32564,26812,30091,18224,35087,31714,29170,33055
27790,28011,32727,34900,32552,26914,29874,18279,35109,31640,29314,33126
28862,28195,32743,34213,32623,26917,29530,18134,35005,31625,29395,33200
30108,28472,32691,33932,32715,26864,29206,18221,34579,31683,29644,33471
30386,28528,32722,33693,32792,26816,28826,18111,34376,31704,29743,33521
29368,28379,32677,34283,32625,26763,29350,17803,34345,31825,29577,33276
28642,28292,32675,34437,32582,26702,29334,17760,34485,31760,29433,33145
28381,28275,32672,34656,32554,26525,29346,17531,34527,31688,29470,33103
28024,28239,32471,34675,32506,26483,29374,17458,34461,31658,29417,33017
27790,28196,32432,34679,32489,26471,29410,17495,34487,31667,29438,33004
27710,28163,32366,34847,32516,26514,29623,17647,34601,31737,29490,33062
27620,28108,32351,34812,32515,26510,29652,17680,34640,31730,29471,33071
27670,28130,32395,34996,32516,26566,29679,17738,34706,31774,29515,33126
27660,28119,32383,34820,32436,26540,29649,17621,34700,31716,29478,33082
27705,28103,32329,34688,32374,26491,29573,17552,34677,31643,29427,33036
27723,28138,32374,34745,32384,26489,29588,17321,34734,31565,29408,33118
27744,28184,32415,34855,32376,26437,29491,17084,34728,31505,29362,33088
27706,28183,32419,34908,32384,26400,29491,17030,34719,31473,29365,33096
27695,28183,32420,34910,32385,26377,29450,16962,34715,31440,29325,33125
27692,28175,32376,34884,32365,26373,29442,16943,34699,31442,29330,33109
27652,28196,32383,34882,32365,26388,29453,16927,34699,31476,29335,33091
